property_id,status_id,style_id,type_id,property_mls_number,property_apn_number,property_tax_number,property_address,property_address2,property_city,property_county,property_state,property_state_abbrev,property_zip,property_country,property_township,property_long_desc,property_med_desc,property_short_desc,property_value,property_listing_date,property_exp_date,property_date_created,property_date_updated,property_total_campaign_cost
50247,2,0,0,09713025,NULL,NULL,"1804 N SPAULDING Avenue",NULL,Chicago,,IL,IL,60647,"United States",NULL,"MUST SEE !!3 BEDROOM,2.5 BATH,TOWNHOUSE IN HOT LOGAN SQUARE AREA.20 FEET FROM THE 606 TRAIL !!!LOCATION LOCATION THIS UNIT FEATURES STAINLESS STEEL APPLIANCES,GRANITE COUNTERS, 10FT CEILINGS,CROWN MOLDING, UPGRADED GLASS SHOWER DOORS,NEW VANITIES,BEAUTIFUL CHERRY HARDWOOD FLOORS,HOST YOUR FRIENDS AND FAMILY ON YOUR PRIVATE ROOFTOP DECKS,ENJOY THE VIEWS OF THE 606 TRAIL..1 CAR GARAGE AND A GATED PRIVATE ENTRANCE ,8 MINUTE DRIVE TO 94 EXPRESSWAY,CLOSE TO ALL THE HOT BARS AND RESTAURANTS,PARSON'S AND SCOFFLAW ARE BLOCKS AWAY..","MUST SEE !!3 BEDROOM,2.5 BATH,TOWNHOUSE IN HOT LOGAN SQUARE AREA.20 FEET FROM THE 606 TRAIL !!!LOCATION LOCATION THIS UNIT FEATURES STAINLESS STEEL APPLIANCES,GRANITE COUNTERS, 10FT CEILINGS,CROWN MOLDING, UPGRADED GLASS SHOWER DOORS,NEW VANITIES,BEAUTIFUL CHERRY HARDWOOD FLOORS,HOST YOUR FRIENDS AND FAMILY ON YOUR PRIVATE ROOFTOP DECKS,ENJOY THE VIEWS OF THE 606 TRAIL..1 CAR GARAGE AND A GATED PRIVATE ENTRANCE ,8 MINUTE DRIVE TO 94 EXPRESSWAY,CLOSE TO ALL THE HOT BARS AND RESTAURANTS,PARSON'S AND SCOFFLAW ARE BLOCKS AWAY..",NULL,379999,2017-08-05,2017-09-29,"2019-01-15 21:29:21","0000-00-00 00:00:00",0
50248,2,0,0,09761070,NULL,NULL,"1040 Franklin Street",NULL,Mundelein,,IL,IL,60060,"United States",NULL,"GORGEOUS 5 BEDROOM HOME IN DESIRABLE LONGMEADOW ESTATES,2 STORY FOYER W/WROUGHT IRON STAIRCASE,NEW HARDWOOD FLOORS THROUGHOUT,GOURMET KITCHEN WITH HIGH END SS APPLIANCES,OVER SIZE GRANITE ISLAND,BUILT IN HUTCH.FORMAL LIVING ROOM AND DINING ROOM,LOTS OF CROWN MOLDING,FAMILY ROOM W/FIREPLACE,MASTER SUITE WITH SPA BATH,SEPARATE OVERSIZE SHOWER,WALK-IN-CLOSET W/ORGANIZERS,INCREDIBLE 3 SEASON ROOM OFF MUD ROOM,BRICK PAVER PATIO W/GAZEBO AND FIREPIT,FINISHED BASEMENT,3 CAR GARAGE,ON A QUIET CUL-DE-SAC,THIS IS A VERY SPECIAL HOME....","GORGEOUS 5 BEDROOM HOME IN DESIRABLE LONGMEADOW ESTATES,2 STORY FOYER W/WROUGHT IRON STAIRCASE,NEW HARDWOOD FLOORS THROUGHOUT,GOURMET KITCHEN WITH HIGH END SS APPLIANCES,OVER SIZE GRANITE ISLAND,BUILT IN HUTCH.FORMAL LIVING ROOM AND DINING ROOM,LOTS OF CROWN MOLDING,FAMILY ROOM W/FIREPLACE,MASTER SUITE WITH SPA BATH,SEPARATE OVERSIZE SHOWER,WALK-IN-CLOSET W/ORGANIZERS,INCREDIBLE 3 SEASON ROOM OFF MUD ROOM,BRICK PAVER PATIO W/GAZEBO AND FIREPIT,FINISHED BASEMENT,3 CAR GARAGE,ON A QUIET CUL-DE-SAC,THIS IS A VERY SPECIAL HOME....",NULL,419000,2017-09-26,2017-12-01,"2019-01-15 21:29:21","0000-00-00 00:00:00",0
50249,2,0,0,09701479,NULL,NULL,"8 cherry Hill Circle",NULL,"Hawthorn Woods",,IL,IL,60047,"United States",NULL,"LOVELY COUNTRY SETTING W/PANORAMIC VIEWS OF1.75 ACRE LOT,SPACIOUS KITCHEN WITH LOTS OF CABINETS,LARGE EAT-IN AREA,HARDWOOD FLOORS. OPENS TO BEAUTIFUL GREAT ROOM WITH HARDWOOD FLOORS, VAULTED CEILINGS,AND LARGE PICTURE WINDOWS,FAMILY ROOM WITH STONE FIREPLACE,MSTR BEDROOM W/WALK-IN CLOSET,JACK & JILL BATH FOR THE KIDS,LOFT IS PERFECT AS A COMPUTER AREA,FINISHED BASEMENT WITH WET BAR,WINE CABINET.NEW ROOF IN 2015,NEW C/A IN 2016,FRONT DOOR IN 2015,NEVER WORRY ABOUT LOSING POWER HOUSE HAS A GAS GENERATOR,BEAUTIFUL BRICK PAVOR PATIO WITH FIREPLACE,CUL-DE-SAC LOCATION,STEVENSON HIGH SCHOOL.!!!!!","LOVELY COUNTRY SETTING W/PANORAMIC VIEWS OF1.75 ACRE LOT,SPACIOUS KITCHEN WITH LOTS OF CABINETS,LARGE EAT-IN AREA,HARDWOOD FLOORS. OPENS TO BEAUTIFUL GREAT ROOM WITH HARDWOOD FLOORS, VAULTED CEILINGS,AND LARGE PICTURE WINDOWS,FAMILY ROOM WITH STONE FIREPLACE,MSTR BEDROOM W/WALK-IN CLOSET,JACK & JILL BATH FOR THE KIDS,LOFT IS PERFECT AS A COMPUTER AREA,FINISHED BASEMENT WITH WET BAR,WINE CABINET.NEW ROOF IN 2015,NEW C/A IN 2016,FRONT DOOR IN 2015,NEVER WORRY ABOUT LOSING POWER HOUSE HAS A GAS GENERATOR,BEAUTIFUL BRICK PAVOR PATIO WITH FIREPLACE,CUL-DE-SAC LOCATION,STEVENSON HIGH SCHOOL.!!!!!",NULL,399000,2017-07-25,2017-12-12,"2019-01-15 21:29:21","0000-00-00 00:00:00",0
50250,2,0,0,09062267,NULL,NULL,"550 Graceland Avenue",NULL,"Des Plaines",,IL,IL,60016,"United States",NULL,"LOCATION,LOCATION WALK TO METRA AND DOWNTOWN DES PLAINES,THIS 1 BEDROOM,1 BATH MOVE-IN-CONDITION CONDO FEATURES UPDATED KITCHEN WITH GRANITE COUNTERS,MODERN BATH,BALCONY OFF LIVING ROOM AND BEDROOM,SECURE INDOOR HEATED GARAGE PARKING,WASHER AND DRYER ON SAME FLOOR,HEAT INCLUDED IN ASSOC FEE.","LOCATION,LOCATION WALK TO METRA AND DOWNTOWN DES PLAINES,THIS 1 BEDROOM,1 BATH MOVE-IN-CONDITION CONDO FEATURES UPDATED KITCHEN WITH GRANITE COUNTERS,MODERN BATH,BALCONY OFF LIVING ROOM AND BEDROOM,SECURE INDOOR HEATED GARAGE PARKING,WASHER AND DRYER ON SAME FLOOR,HEAT INCLUDED IN ASSOC FEE.",NULL,109000,2015-10-12,2016-04-25,"2019-01-15 21:29:21","0000-00-00 00:00:00",0
50251,2,0,0,08861255,NULL,NULL,"1601 W Waverly Court",NULL,"Arlington Heights",,IL,IL,60004,"United States",NULL,"WELL MAINTAINED 4 BEDROOM/2 BATH RANCH. WOOD FLOORS, X-TRA LARGE KITCHEN W STAINLESS STEEL APPLIANCES. OPEN FLOOR PLAN W CATHEDRAL VAULTED CEILINGS. FAMILY ROOM WITH FIREPLACE, SEPARATE DINING AREA. PARK IN WALKING DISTANCE. MINUTES FROM RT. 53, CLOSE TO SHOPPING, BEAUTIFUL TREE LINE STREET. FENCED IN YARD W/DECK.","WELL MAINTAINED 4 BEDROOM/2 BATH RANCH. WOOD FLOORS, X-TRA LARGE KITCHEN W STAINLESS STEEL APPLIANCES. OPEN FLOOR PLAN W CATHEDRAL VAULTED CEILINGS. FAMILY ROOM WITH FIREPLACE, SEPARATE DINING AREA. PARK IN WALKING DISTANCE. MINUTES FROM RT. 53, CLOSE TO SHOPPING, BEAUTIFUL TREE LINE STREET. FENCED IN YARD W/DECK.",NULL,359900,2015-03-14,2015-05-15,"2019-01-15 21:29:22","0000-00-00 00:00:00",0
50252,2,0,0,08818161,NULL,NULL,"1301 N Western Avenue",NULL,"Lake Forest",,IL,IL,60045,"United States",NULL,"EAST LAKE FOREST CONDOMINIUM,BRIGHT & SUNNY OVER SIZE UNIT W/WEST& NORTH FACING WINDOWS,LARGE 2 BEDROOM,2 BATH OPEN FLOOR PLAN,HARDWOOD FLOORS THRU-OUT,BALCONY W/TREE-LINED VIEWS.CONVENIENT TO ELEVATOR,STORAGE AREA,2 DESIGNATED PARKING SPOTS.CLOSE TO TOWN,TRAIN AND SHOPPING.EASY TO SHOW CALL LISTING AGENT ONLY!!","EAST LAKE FOREST CONDOMINIUM,BRIGHT & SUNNY OVER SIZE UNIT W/WEST& NORTH FACING WINDOWS,LARGE 2 BEDROOM,2 BATH OPEN FLOOR PLAN,HARDWOOD FLOORS THRU-OUT,BALCONY W/TREE-LINED VIEWS.CONVENIENT TO ELEVATOR,STORAGE AREA,2 DESIGNATED PARKING SPOTS.CLOSE TO TOWN,TRAIN AND SHOPPING.EASY TO SHOW CALL LISTING AGENT ONLY!!",NULL,139900,2015-01-16,2015-03-30,"2019-01-15 21:29:22","0000-00-00 00:00:00",0
50253,2,0,0,09996057,NULL,NULL,"1172 Evergreen Ave",NULL,"Des Plaines",,IL,IL,60016,"United States",NULL,"BEAUTIFUL MOVE IN 1 YEAR OLD TOWNHOME AT COLFAX CROSSING,THIS SWARTHMORE UNIT HAS OVER 10,000 IN   UPGRADES,DUAL MASTER SUITES,WALK-IN CLOSETS,KITCHEN FEATURES 42-INCH CABINETS,GRANITE COUNTERS,STAINLESS STEEL APPLIANCES,SUB-WAY TILE, & ISLAND W/BREAKFAST BAR,WOOD LOOK TITLE THROUGHOUT FIRST FLOOR.OAK RAILS WITH PAINTED WHITE SPINDLES.FINISH LOWER LEVEL GREAT FOR AN OFFICE OR "MAN" CAVE.2ND FLOOR LAUNDRY NEW FRONT LOAD WASHER & DRYER. QUICK ACCESS TO DOWNTOWN CHICAGO,O'HARE AIRPORT,MINUTES FROM METRA STATION & DOWNTOWN DES PLAINES.2 CAR GARAGE AND NICE BALCONY !!!!!!!","BEAUTIFUL MOVE IN 1 YEAR OLD TOWNHOME AT COLFAX CROSSING,THIS SWARTHMORE UNIT HAS OVER 10,000 IN   UPGRADES,DUAL MASTER SUITES,WALK-IN CLOSETS,KITCHEN FEATURES 42-INCH CABINETS,GRANITE COUNTERS,STAINLESS STEEL APPLIANCES,SUB-WAY TILE, & ISLAND W/BREAKFAST BAR,WOOD LOOK TITLE THROUGHOUT FIRST FLOOR.OAK RAILS WITH PAINTED WHITE SPINDLES.FINISH LOWER LEVEL GREAT FOR AN OFFICE OR "MAN" CAVE.2ND FLOOR LAUNDRY NEW FRONT LOAD WASHER & DRYER. QUICK ACCESS TO DOWNTOWN CHICAGO,O'HARE AIRPORT,MINUTES FROM METRA STATION & DOWNTOWN DES PLAINES.2 CAR GARAGE AND NICE BALCONY !!!!!!!",NULL,295000,2018-06-24,2018-11-20,"2019-01-15 21:29:23","0000-00-00 00:00:00",0
50254,2,0,0,09209548,NULL,NULL,"1335 Lundergan Avenue",NULL,"Park Ridge",,IL,IL,60068,"United States",NULL,"SOLID BRICK HOME IN MAIN SOUTH SCHOOL DIST,OPEN FLOOR PLAN,HARDWOOD FLOORS THRU-OUT,UPDATED KITCHEN AND BATH,EXTRA LARGE FAMILY ROOM GREAT FOR ENTERTAINING,WET BAR,FLOOR TO CEILING STONE FIRE PLACE,SLIDING DOORS LEADS TO PATIO,2ND STONE FIREPLACE IN LIVING ROOM,BRIGHT SUN FILLED HOME READY FOR NEW OWNER,BRING YOUR BUYER!!!!","SOLID BRICK HOME IN MAIN SOUTH SCHOOL DIST,OPEN FLOOR PLAN,HARDWOOD FLOORS THRU-OUT,UPDATED KITCHEN AND BATH,EXTRA LARGE FAMILY ROOM GREAT FOR ENTERTAINING,WET BAR,FLOOR TO CEILING STONE FIRE PLACE,SLIDING DOORS LEADS TO PATIO,2ND STONE FIREPLACE IN LIVING ROOM,BRIGHT SUN FILLED HOME READY FOR NEW OWNER,BRING YOUR BUYER!!!!",NULL,359000,2016-04-28,2017-05-04,"2019-01-15 21:29:23","0000-00-00 00:00:00",0
50255,2,0,0,09472654,NULL,NULL,"1724 NAPA Drive",NULL,Gurnee,,IL,IL,60031,"United States",NULL,"BEAUTIFUL FAMILY HOME ON A QUIET CUL-DE-SAC, 4 BEDROOM,2.5 BATH,1ST FLOOR DEN OR 5TH BEDROOM,OPEN CONCEPT KITCHEN/FAMILY ROOM,WOOD BURNING FIREPLACE,LARGE MASTER SUITE  WITH WALK-IN HIS AND HER CLOSETS,NEWLY REMODELED BATH WITH GRANITE DOUBLE BOWL SINK, WALK IN TILE SHOWER W/ SHOWER SEAT. FABULOUS 3 SEASON ROOM WITH POND VIEWS,BRICK PAVER PATIO,LARGE FENCED IN YARD.MINUTES TO SCHOOLS,SHOPPING &294","BEAUTIFUL FAMILY HOME ON A QUIET CUL-DE-SAC, 4 BEDROOM,2.5 BATH,1ST FLOOR DEN OR 5TH BEDROOM,OPEN CONCEPT KITCHEN/FAMILY ROOM,WOOD BURNING FIREPLACE,LARGE MASTER SUITE  WITH WALK-IN HIS AND HER CLOSETS,NEWLY REMODELED BATH WITH GRANITE DOUBLE BOWL SINK, WALK IN TILE SHOWER W/ SHOWER SEAT. FABULOUS 3 SEASON ROOM WITH POND VIEWS,BRICK PAVER PATIO,LARGE FENCED IN YARD.MINUTES TO SCHOOLS,SHOPPING &294",NULL,299000,2017-01-07,2017-04-10,"2019-01-15 21:29:23","0000-00-00 00:00:00",0
50256,2,0,0,09876756,NULL,NULL,"526 Blue Springs Drive",NULL,"Fox Lake",,IL,IL,60020,"United States",NULL,"End unit*3 bedrooms*2 and a half Baths*Porch*Attached 2 car garage*Master bedroom suite with walk-in-closets and private bath*Laundry on second floor*Kitchen with eating area.newer Engineered Wood Floors on first floor.  SS Appliances,New carpet in all bedrooms and the staircase,  Home comes with Beach and water rights to private Wooster Lake which is just down the street in the neighborhood. Swimming area,2 private pier and volleyball court. One of few neighborhoods with access to the lake.....","End unit*3 bedrooms*2 and a half Baths*Porch*Attached 2 car garage*Master bedroom suite with walk-in-closets and private bath*Laundry on second floor*Kitchen with eating area.newer Engineered Wood Floors on first floor.  SS Appliances,New carpet in all bedrooms and the staircase,  Home comes with Beach and water rights to private Wooster Lake which is just down the street in the neighborhood. Swimming area,2 private pier and volleyball court. One of few neighborhoods with access to the lake.....",NULL,144900,2018-03-07,2018-04-19,"2019-01-15 21:29:24","0000-00-00 00:00:00",0
50257,2,0,0,09726432,NULL,NULL,"1001 Franklin Street",NULL,Mundelein,,IL,IL,60060,"United States",NULL,"FABULOUS CUL-DE-SAC LOCATION ON ONE OF THE LARGEST LOTS,THIS CHATSWORTH OFFERS VAULTED CEILING IN FOYER AND FORMAL LIVING ROOM,UPDATED KITCHEN HAS GRANITE COUNTERS & BACKSPLASH,42"CABINETS,CENTER ISLAND HUGE PANTRY,STAINLESS STEEL APPLIANCES,OPENS TO LARGE FAMILY ROOM WITH HARDWOOD FLOORS,MASTER SUITE W/VAULTED CEIL,BATH W/SEP SHOWER & TUB,DUAL VANITIES,PRIVATE SITTING AREA OR OFFICE,FINISHED BSMT W/REC ROOM,WORKOUT AREA,2ND KITCHEN,AND LOTS OF STORAGE ,BEAUTIFUL PRIVATE YARD WITH A 20 X 20 SCREEN IN SUN ROOM ,AND A CUSTOM OUTDOOR STORAGE SHED,PROFESSIONALLY LANDSCAPED,3 CAR GARAGE,GREAT HOME FOR LARGE FAMILY.","FABULOUS CUL-DE-SAC LOCATION ON ONE OF THE LARGEST LOTS,THIS CHATSWORTH OFFERS VAULTED CEILING IN FOYER AND FORMAL LIVING ROOM,UPDATED KITCHEN HAS GRANITE COUNTERS & BACKSPLASH,42"CABINETS,CENTER ISLAND HUGE PANTRY,STAINLESS STEEL APPLIANCES,OPENS TO LARGE FAMILY ROOM WITH HARDWOOD FLOORS,MASTER SUITE W/VAULTED CEIL,BATH W/SEP SHOWER & TUB,DUAL VANITIES,PRIVATE SITTING AREA OR OFFICE,FINISHED BSMT W/REC ROOM,WORKOUT AREA,2ND KITCHEN,AND LOTS OF STORAGE ,BEAUTIFUL PRIVATE YARD WITH A 20 X 20 SCREEN IN SUN ROOM ,AND A CUSTOM OUTDOOR STORAGE SHED,PROFESSIONALLY LANDSCAPED,3 CAR GARAGE,GREAT HOME FOR LARGE FAMILY.",NULL,419000,2017-08-19,2017-10-16,"2019-01-15 21:29:24","0000-00-00 00:00:00",0
50258,2,0,0,09077829,NULL,NULL,"1877 Barnhill Drive",NULL,Mundelein,,IL,IL,60060,"United States",NULL,"DESIRABLE KESWICK MODEL,3 BEDROOMS,2.1 BATH,ONE OF THE LARGEST MODELS WITH A WALK-OUT FINISH BASEMENT WITH FULL BATH.VAULTED LIVING & DINING ROOM,MANY UP GRADES THROUGHOUT,HARDWOOD FLOORS IN KITCHEN & FAMILY ROOM,UPGRATED APPLIACES,BOSCH DISHWASHER,WASHER AND DRYER,1ST FLOOR LAUNDRY,STONE COUNTER TOPS IN KITCHEN,ALL NEW WINDOWS W/TRANSFERABLE LIFETIME WARRANTY,NEW ENTRY FRONT DOOR,NEWER ROOF AND SIDING,BRICK FRONT STOOP AND WALKWAY,BEAUTIFUL LANDSCAPED YARD WITH BRICK PAVER PATIO,SCENIC VIEWS,VERY PRIVATE,ALL THIS AND AWARD-WINNING FREMONT SCHOOLS,NO ASSOCIATION FEES,ALL BEDROOMS FRESHLY PAINTED,NEW CERAMIC TILE BATH.BRING YOUR BUYER TO THIS MOVE IN READY HOME!!!!","DESIRABLE KESWICK MODEL,3 BEDROOMS,2.1 BATH,ONE OF THE LARGEST MODELS WITH A WALK-OUT FINISH BASEMENT WITH FULL BATH.VAULTED LIVING & DINING ROOM,MANY UP GRADES THROUGHOUT,HARDWOOD FLOORS IN KITCHEN & FAMILY ROOM,UPGRATED APPLIACES,BOSCH DISHWASHER,WASHER AND DRYER,1ST FLOOR LAUNDRY,STONE COUNTER TOPS IN KITCHEN,ALL NEW WINDOWS W/TRANSFERABLE LIFETIME WARRANTY,NEW ENTRY FRONT DOOR,NEWER ROOF AND SIDING,BRICK FRONT STOOP AND WALKWAY,BEAUTIFUL LANDSCAPED YARD WITH BRICK PAVER PATIO,SCENIC VIEWS,VERY PRIVATE,ALL THIS AND AWARD-WINNING FREMONT SCHOOLS,NO ASSOCIATION FEES,ALL BEDROOMS FRESHLY PAINTED,NEW CERAMIC TILE BATH.BRING YOUR BUYER TO THIS MOVE IN READY HOME!!!!",NULL,229000,2015-11-02,2016-02-12,"2019-01-15 21:29:24","0000-00-00 00:00:00",0
50259,2,0,0,08771684,NULL,NULL,"525 Halien Terrace",NULL,"Park Ridge",,IL,IL,60068,"United States",NULL,"Solid brick ranch original owners,3 Bedrooms,1.5 Baths, hardwood floors under carpet, extra large living room/ dinning room combo with wood burning fireplace.Eat - in kitchen, over looks cozy family room, roof and gutters three years old, Solid Brick 2 car garage, walk to park district, Great location bring all offers,Easy to show.","Solid brick ranch original owners,3 Bedrooms,1.5 Baths, hardwood floors under carpet, extra large living room/ dinning room combo with wood burning fireplace.Eat - in kitchen, over looks cozy family room, roof and gutters three years old, Solid Brick 2 car garage, walk to park district, Great location bring all offers,Easy to show.",NULL,319900,2014-11-08,2015-02-13,"2019-01-15 21:29:24","0000-00-00 00:00:00",0
50260,2,0,0,08916947,NULL,NULL,"115 E Fabish Drive",NULL,"Buffalo Grove",,IL,IL,60089,"United States",NULL,"BRIGHT END UNIT 1ST FLOOR ON THE POND OVERLOOKING FOUNTAINS & SWANS,LARGE LIVING & DINING ROOM WITH FIREPLACE,EAT-IN KITCHEN WITH SS APPLIANCES,GRANITE COUNTERS,NEW PERGO FLOOR,MASTER SUITE WITH WALK-IN CLOSET,LARGE MASTER BATH WITH SEPARATE TUB & SHOWER,GRANITE VANITY,1-CAR GARAGE,NEW GARAGE OPENER,NEW A/C,AMAZING VIEWS FROM PRIVATE PATIO,IN UNIT WASHER AND DRYER,EASY TO SHOW !!!!!","BRIGHT END UNIT 1ST FLOOR ON THE POND OVERLOOKING FOUNTAINS & SWANS,LARGE LIVING & DINING ROOM WITH FIREPLACE,EAT-IN KITCHEN WITH SS APPLIANCES,GRANITE COUNTERS,NEW PERGO FLOOR,MASTER SUITE WITH WALK-IN CLOSET,LARGE MASTER BATH WITH SEPARATE TUB & SHOWER,GRANITE VANITY,1-CAR GARAGE,NEW GARAGE OPENER,NEW A/C,AMAZING VIEWS FROM PRIVATE PATIO,IN UNIT WASHER AND DRYER,EASY TO SHOW !!!!!",NULL,219000,2015-05-09,2015-07-30,"2019-01-15 21:29:24","0000-00-00 00:00:00",0
50261,2,0,0,08630796,NULL,NULL,"528 Savoy Court",NULL,"Indian Creek",,IL,IL,60061,"United States",NULL,"Gorgeous home shows like a model. Great lifestyle in Courts of Indian Creek! 2 story foyer, open floor plan, hardwood floors thru out, XL family rm w/ fireplace, gourmet kitchen 42" maple cab/granite, master w/ vaulted ceilings, dual sink, whirlpool bath sep/shower. Loft, prof finished bsmt. Exterior newly painted. Great location with easy access to everything!","Gorgeous home shows like a model. Great lifestyle in Courts of Indian Creek! 2 story foyer, open floor plan, hardwood floors thru out, XL family rm w/ fireplace, gourmet kitchen 42" maple cab/granite, master w/ vaulted ceilings, dual sink, whirlpool bath sep/shower. Loft, prof finished bsmt. Exterior newly painted. Great location with easy access to everything!",NULL,429000,2014-06-01,2014-09-03,"2019-01-15 21:29:25","0000-00-00 00:00:00",0
50262,2,0,0,09668651,NULL,NULL,"100 S Vail Avenue",NULL,"Arlington Heights",,IL,IL,60005,"United States",NULL,"SPACIOUS BRITE CORNER PENTHOUSE 2 BEDROOM 2 FULL BATH CONDO IN DOWNTOWN ARLINGTON HTS. LARGE LIVING ROOM OPENS TO PRIVATE BALCONY OVERLOOKING DOWNTOWN AREA. SEPARATE FORMAL DINING ROOM. EVERYTHING HAS BEEN REMODELED IN THE PAST 3 YEARS. BAMBOO HARDWOOD FLOORING THROUGHOUT. MASTER BEDROOM HAS LARGE SHOWER W/ BENCH AND RAIN SHOWER HEAD. GRANITE COUNTER KITCHEN, ALL STAINLESS APPLIANCES. BRAND NEW WINDOWS AND PATIO DOOR. NEW FURNACE AND CENTRAL AIR. ENTIRE UNIT FRESHLY PAINTED IN MARCH. ONE UNDERGROUND PARKING SPACE IS INCLUDED.","SPACIOUS BRITE CORNER PENTHOUSE 2 BEDROOM 2 FULL BATH CONDO IN DOWNTOWN ARLINGTON HTS. LARGE LIVING ROOM OPENS TO PRIVATE BALCONY OVERLOOKING DOWNTOWN AREA. SEPARATE FORMAL DINING ROOM. EVERYTHING HAS BEEN REMODELED IN THE PAST 3 YEARS. BAMBOO HARDWOOD FLOORING THROUGHOUT. MASTER BEDROOM HAS LARGE SHOWER W/ BENCH AND RAIN SHOWER HEAD. GRANITE COUNTER KITCHEN, ALL STAINLESS APPLIANCES. BRAND NEW WINDOWS AND PATIO DOOR. NEW FURNACE AND CENTRAL AIR. ENTIRE UNIT FRESHLY PAINTED IN MARCH. ONE UNDERGROUND PARKING SPACE IS INCLUDED.",NULL,224900,2017-06-22,2017-07-28,"2019-01-15 21:29:25","0000-00-00 00:00:00",0
